timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
26:10:608446,1.3950239008408971e-05,-3.456282502156682e-05,2.798242167045828e-05,0.052284181118011475,3.549691598436766e-07,-9.767986739461776e-06,0.00016762591258157045,-0.00041407402022741735,0.0003916286223102361,-0.0015381042612716556,3.9124821341829374e-05,-7.6533920946531e-05
26:10:709107,1.4715092220285442e-05,-3.656929038697854e-05,2.9818878829246387e-05,0.0522761307656765,5.420832280833565e-07,-1.0199549251410645e-05,0.00015763763803988695,-0.00039507061592303216,0.0003649533027783036,-0.0016092922305688262,3.631504296208732e-05,-8.615385740995407e-05
26:10:809831,1.545900340715889e-05,-3.875301263178699e-05,3.1655778002459556e-05,0.05226762220263481,7.31431100575719e-07,-1.0630994438542984e-05,0.00015961470489855856,-0.0004222721909172833,0.0003735505451913923,-0.0016979100182652473,3.8886562833795324e-05,-8.767359395278618e-05
26:10:910489,1.6029585822252557e-05,-4.07394181820564e-05,3.336814552312717e-05,0.05225864797830582,9.137580150309077e-07,-1.1037297554139514e-05,0.00010553391621215269,-0.0003995864826720208,0.0003538500750437379,-0.0017893434269353747,3.855063550872728e-05,-8.471225009998307e-05
26:11:011213,1.6428901290055364e-05,-4.266053656465374e-05,3.491597453830764e-05,0.052249301224946976,1.0675510111468611e-06,-1.1366777471266687e-05,7.897591422079131e-05,-0.0003653961466625333,0.0003147325769532472,-0.0018768360605463386,3.4908971429103985e-05,-6.357878737617284e-05
26:11:112031,1.702688678051345e-05,-4.456661190488376e-05,3.6413217458175495e-05,0.05223949998617172,1.1618342341535026e-06,-1.1709495993272867e-05,0.00012543944467324764,-0.00037208572030067444,0.0003107773372903466,-0.0019570558797568083,1.7626507542445324e-05,-6.723799015162513e-05
26:11:212595,1.7570706404512748e-05,-4.6231140004238114e-05,3.781580744544044e-05,0.05222924053668976,1.3163258927306742e-06,-1.2050746590830386e-05,9.717830835143104e-05,-0.0003356487723067403,0.0002832013997249305,-0.002050078008323908,2.9955057470942847e-05,-6.948268128326163e-05
26:11:312912,1.8059234207612462e-05,-4.7867040848359466e-05,3.9154052501544356e-05,0.0522184744477272,1.3734979802393354e-06,-1.2316225365793798e-05,0.00010177423246204853,-0.0003212880401406437,0.00026085489662364125,-0.002150369808077812,1.0488015504961368e-05,-5.271074769552797e-05
26:11:413702,1.840375261963345e-05,-4.941513543599285e-05,4.058798003825359e-05,0.05220722779631615,1.5031179145807982e-06,-1.2541237992991228e-05,7.897353498265147e-05,-0.0002964013838209212,0.00028118109912611544,-0.002243412658572197,1.954427716555074e-05,-4.7219549742294475e-05
26:11:514416,1.9081311620539054e-05,-5.0612445193110034e-05,4.201637057121843e-05,0.05219554156064987,1.6808481859698077e-06,-1.2736648386635352e-05,0.00012027114280499518,-0.0002501460548955947,0.000288704177364707,-0.0023373139556497335,3.14941571559757e-05,-3.7794048694195226e-05
26:11:614789,1.9684193830471486e-05,-5.183561734156683e-05,4.3361109419493005e-05,0.05218324810266495,1.8580653886601795e-06,-1.2853834050474688e-05,0.00011206296767340973,-0.00026082745171152055,0.0002727008250076324,-0.00245664082467556,3.731282413355075e-05,-1.580071693751961e-05
26:11:715568,2.0317729649832472e-05,-5.277917443891056e-05,4.466445170692168e-05,0.052170686423778534,2.04195202968549e-06,-1.302280907111708e-05,0.0001261914731003344,-0.00018759774684440345,0.0002557617553975433,-0.002515101572498679,4.145810817135498e-05,-2.9317592634470202e-05
26:11:816300,2.1073406969662756e-05,-5.375894033932127e-05,4.590874596033245e-05,0.052157461643218994,2.10342886930448e-06,-1.3141690033080522e-05,0.00014729528629686683,-0.00017245113849639893,0.00024132156977429986,-0.0026352163404226303,1.1266009096289054e-05,-2.455183130223304e-05
26:11:916910,2.173114990000613e-05,-5.467549999593757e-05,4.703624654212035e-05,0.0521438866853714,2.2204487777344184e-06,-1.3272618161863647e-05,0.00013629171007778496,-0.00017452941392548382,0.00024344574194401503,-0.002713696099817753,1.7588601622264832e-05,-2.7316040359437466e-05
26:12:017731,2.2583530153497122e-05,-5.5303586123045534e-05,4.810909376828931e-05,0.052129801362752914,2.415246399323223e-06,-1.3373974979913328e-05,0.00017408801068086177,-0.0001144111665780656,0.00020926266734022647,-0.0028096239548176527,2.9814767913194373e-05,-2.3821314243832603e-05
26:12:118425,2.320850035175681e-05,-5.583609890891239e-05,4.910643110633828e-05,0.05211520195007324,2.4637554361106595e-06,-1.3519492313207593e-05,0.0001507351262262091,-0.00010488219413673505,0.00020869010768365115,-0.002908157417550683,1.5174631698755547e-05,-3.0146013159537688e-05
26:12:219151,2.3988248358364217e-05,-5.617942224489525e-05,5.013122427044436e-05,0.05210014060139656,2.6059096853714436e-06,-1.3635294635605533e-05,0.00013652034976985306,-5.840203448315151e-05,0.00019327184418216348,-0.0030129896476864815,2.688862514332868e-05,-2.8039166863891296e-05
26:12:319807,2.4882290745154023e-05,-5.6536409829277545e-05,5.095409869682044e-05,0.05208452790975571,2.5849672056210693e-06,-1.3689075785805471e-05,0.00016672218043822795,-6.733210466336459e-05,0.00017074783681891859,-0.003121561137959361,1.350935963273514e-05,-1.3014532669330947e-05
26:12:420533,2.5409444788238034e-05,-5.682757910108194e-05,5.179509025765583e-05,0.05206852778792381,2.6991590402758447e-06,-1.3793640391668305e-05,9.818006947170943e-05,-5.540757774724625e-05,0.00016086101823020726,-0.0032046022824943066,2.3260397938429378e-05,-1.9308485207147896e-05
26:12:521175,2.6146908567170613e-05,-5.700513065676205e-05,5.2535327995428815e-05,0.05205197632312775,2.7942312499362743e-06,-1.3857994417776354e-05,0.0001453011791454628,-4.1994924686150625e-05,0.0001501285587437451,-0.0033005012664943933,1.8134505808120593e-05,-1.1927059858862776e-05
