timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
24:35:606471,6.824706133556901e-07,-2.215177573816618e-06,-0.06589861959218979,-2.0107470390939852e-06,-6.28458167284407e-07,9.285909641221224e-08,-7.366226782323793e-05,-3.645628567028325e-06,-0.11871206760406494,1.2898920431325678e-05,1.1148959856654983e-05,-9.225046596839093e-06
24:35:707208,9.799597364690271e-07,-1.9000738120666938e-06,-0.06649152934551239,-2.0001339180453215e-06,-6.275434998315177e-07,-2.6533994557098595e-08,2.9478338547050953e-05,0.00012047555355820805,-0.11857789754867554,-6.2553522184316535e-06,-1.0673838914954104e-05,-1.8922295566881076e-05
24:35:807906,8.837810128170531e-07,-1.8609525795909576e-06,-0.06708385050296783,-1.8689145235839533e-06,-4.795928134626593e-07,-2.6537749775457087e-08,6.50896254228428e-06,4.8345060349674895e-05,-0.11846733093261719,2.4659349946887232e-05,2.6606010578689165e-05,-1.0693286640162114e-05
24:35:908752,5.356677093004691e-07,-2.325788045709487e-06,-0.06767544150352478,-1.9149426861986285e-06,-4.838199174628244e-07,4.913539735675043e-13,-5.709127435693517e-05,-9.461340960115194e-05,-0.11830577999353409,-1.3161660717742052e-05,8.788530976744369e-06,-2.5869987894111546e-06
24:36:009501,1.024112748382322e-06,-1.9238216282246867e-06,-0.06826653331518173,-1.9862268345605116e-06,-6.436684429900197e-07,2.6545839304503716e-08,3.590488267946057e-05,6.636499892920256e-05,-0.11820391565561295,-2.276113627885934e-05,-1.4530494809150696e-05,1.3086084891256178e-06
24:36:110199,1.6421718100900762e-06,-1.9616541067080107e-06,-0.06885692477226257,-1.8967255073221168e-06,-7.175426617322955e-07,-1.4601806697100983e-07,0.00013733016385231167,4.9365156883141026e-05,-0.11808349192142487,2.2254478608374484e-05,-1.2077624887751881e-05,-3.907819700543769e-05
24:36:210933,1.7737231701175915e-06,-1.5746099961688742e-06,-0.06944652646780014,-1.8236077039546217e-06,-7.664574468435603e-07,-2.256948050671781e-07,5.107358447276056e-05,7.507700502173975e-05,-0.11790309101343155,2.1085857952130027e-05,-1.7196093722304795e-06,-2.8126729375799187e-05
24:36:311737,1.956083679033327e-06,-1.493444642619579e-06,-0.07003554701805115,-1.8844826854547136e-06,-8.119341714518669e-07,-2.1244703418688005e-07,-4.211249233776471e-06,3.074559208471328e-05,-0.11777789145708084,-8.451551366306376e-06,-1.317152418778278e-05,4.716485818789806e-06
24:36:413029,1.9125625385640888e-06,-1.3080721146252472e-06,-0.07062382996082306,-2.019759222093853e-06,-7.955207479426463e-07,-2.3903493229227024e-07,2.253212187497411e-05,3.5139662941219285e-05,-0.11767524480819702,-4.788453225046396e-05,1.8325489463677513e-06,-5.490249350259546e-06
24:36:514545,2.0670402136602206e-06,-1.3446503999148263e-06,-0.07121144235134125,-1.9168926428392297e-06,-9.200363706440839e-07,-2.390667646068323e-07,1.7731936168274842e-05,5.214612883719383e-06,-0.1175379604101181,8.708057976036798e-06,-3.1033592676976696e-05,-6.622154614888132e-06
24:36:615280,2.7593068807618693e-06,-1.5474258816539077e-06,-0.07179830968379974,-1.92567017620604e-06,-1.0660254474714748e-06,-2.6566519295556645e-07,0.0001535812916699797,-1.0602852853480726e-05,-0.11739237606525421,1.0855972504941747e-05,-2.89439813059289e-05,-2.928588401118759e-06
24:36:715681,2.614287495816825e-06,-1.828497147471353e-06,-0.07238443940877914,-2.052003083008458e-06,-1.0564643844190869e-06,-3.1884073337096197e-07,-1.3824456800648477e-05,-8.86299239937216e-05,-0.11721525341272354,-1.8823171558324248e-05,-2.1035962163296062e-06,-5.485748715727823e-06
24:36:816352,2.760077222774271e-06,-1.584919687047659e-06,-0.07297003269195557,-2.0354536900413223e-06,-1.0658104656613432e-06,-3.587437049645814e-07,-5.75953017687425e-05,-2.790991129586473e-05,-0.11712279915809631,-2.2232265109778382e-05,1.8552902474766597e-05,-5.473236228681344e-07
24:36:916865,2.767448904705816e-06,-1.5973241715983022e-06,-0.07355465739965439,-2.0010620573884808e-06,-1.0459539225848857e-06,-3.5879139659300563e-07,9.895054063235875e-06,-9.10964809008874e-06,-0.11695460975170135,-9.449085155210923e-06,-2.1816299522470217e-06,8.752661415201146e-06
24:37:017596,2.3104751107894117e-06,-1.6162346128112404e-06,-0.07413870096206665,-2.0217198652972e-06,-1.0767499816211057e-06,-3.455485000358749e-07,-8.81011801538989e-05,-1.9941007849411108e-05,-0.116815485060215,1.0569309779384639e-05,-2.7137178904013126e-07,-5.428853100397646e-08
24:37:118288,2.5668198304629186e-06,-2.038983438978903e-06,-0.0747218206524849,-2.11528413274209e-06,-1.194311835206463e-06,-3.323019939216465e-07,5.560948557103984e-05,-6.609295814996585e-05,-0.11663998663425446,-9.210159987560473e-06,-2.3047710783430375e-05,4.416443516674917e-06
24:37:219018,2.3149364096752834e-06,-2.330700453967438e-06,-0.07530445605516434,-2.330787538085133e-06,-1.34618107949791e-06,-4.519905019151338e-07,-2.611203854030464e-05,-6.810249760746956e-05,-0.11651712656021118,-4.2376886995043606e-05,-3.52829483745154e-05,-1.93723026313819e-05
24:37:319711,2.3730983684799867e-06,-2.3777915885148104e-06,-0.07588618993759155,-2.317204689461505e-06,-1.3228698207967682e-06,-5.185284521758149e-07,-5.117406544741243e-05,-1.5291048839571886e-05,-0.1163460835814476,4.950374204781838e-06,2.0445008885872085e-06,-1.8181253835791722e-05
24:37:420456,1.8770615497487597e-06,-2.454162313370034e-06,-0.0764671117067337,-2.3452746518159984e-06,-1.1827725074908813e-06,-5.185969484955422e-07,-0.0001074065439752303,-2.867927287297789e-05,-0.11616799235343933,-5.420878096629167e-06,3.385777381481603e-05,3.2249656669591786e-06
24:37:521255,1.7457477952120826e-06,-2.207530997111462e-06,-0.07704747468233109,-2.438754108879948e-06,-1.1337187970639206e-06,-4.521696155279642e-07,-7.935327448649332e-05,2.030751966231037e-05,-0.11607358604669571,-3.7318583054002374e-05,1.8731154341367073e-05,1.2655403224925976e-05
24:37:621988,1.5425687251990894e-06,-2.269402102683671e-06,-0.07762690633535385,-2.4117855446093017e-06,-1.1473405265860492e-06,-4.256272632119362e-07,-2.32907786994474e-05,2.0448867871891707e-05,-0.11589988321065903,-3.4939232591568725e-06,-1.6021976989577524e-05,1.4767327229492366e-05
