timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
29:36:680792,2.2804779291618615e-06,3.431276127230376e-06,-7.127676440177311e-07,4.378305220598122e-07,-2.9069767606415553e-06,-0.04785226657986641,5.75185586058069e-05,3.959214154747315e-06,-1.88689573406009e-05,-2.7127691737405257e-06,-1.3184160707169212e-05,-0.013435478322207928
29:36:781519,2.363430212426465e-06,3.1431529805558966e-06,-6.445147278100194e-07,4.233863251101866e-07,-2.9904256280133268e-06,-0.04791884869337082,1.5034992429718841e-05,-6.707088323310018e-05,1.232147405971773e-05,-6.229874543350888e-06,2.0262552880012663e-06,-0.013319003395736217
29:36:882181,2.749567556747934e-06,2.841073865056387e-06,-5.263861453386198e-07,3.970586703871959e-07,-3.054955868719844e-06,-0.04798494651913643,7.148332224460319e-05,-8.370847353944555e-05,9.6459070846322e-06,-7.093907242960995e-06,4.79143295706308e-07,-0.013225995935499668
29:36:982772,3.174073071932071e-06,3.005933422173257e-06,-4.1695571439959167e-07,4.2291085833312536e-07,-3.015724360011518e-06,-0.04805056005716324,8.671243995195255e-05,9.707177014206536e-06,1.6939953638939187e-05,4.6929453674238175e-06,1.3783185750071425e-05,-0.013133046217262745
29:37:083464,3.4739698548946762e-06,3.1657007184549e-06,-3.222444604489283e-07,4.330410661168571e-07,-3.065283863179502e-06,-0.04811568930745125,7.770929369144142e-05,7.802253821864724e-05,1.8904516764450818e-05,-7.647899110452272e-06,-1.4524714515573578e-06,-0.013035020790994167
29:37:183733,3.5754358123085694e-06,2.8890437988593476e-06,-1.5335247383063688e-07,5.118500894241151e-07,-3.1148085781751433e-06,-0.04818034544587135,2.44263337663142e-05,2.249148337796214e-06,5.1808281568810344e-05,1.68104816111736e-05,4.043232820549747e-06,-0.012930981814861298
29:37:284213,3.7310549032554263e-06,2.4703474537091097e-06,-3.857713792854156e-08,5.401762450674141e-07,-3.1645840863347985e-06,-0.04824453219771385,3.7573205190710723e-05,-7.063909288262948e-05,4.1269915527664125e-05,2.0954150386387482e-05,-2.271131961606443e-05,-0.012841588817536831
29:37:384938,3.887903858412756e-06,2.588098823252949e-06,8.38303222394643e-08,5.374253078116453e-07,-3.0943526780902175e-06,-0.04830817133188248,9.862597835308407e-06,8.961556886788458e-06,2.8339012715150602e-05,2.0171442884020507e-05,-9.346281331090722e-06,-0.01273250114172697
29:37:485541,4.19108846472227e-06,2.7013904855266446e-06,9.336233119938697e-08,5.07783056491462e-07,-3.0351029636221938e-06,-0.04837145656347275,5.701610280084424e-05,3.3846696169348434e-05,-7.665040357096586e-06,6.299669166764943e-06,7.285999572559376e-07,-0.012655406259000301
29:37:586269,4.101190370420227e-06,2.8550807655847166e-06,9.113468735222341e-08,5.355886969482526e-07,-2.985025048474199e-06,-0.048434168100357056,-1.0595405001367908e-05,2.0920673705404624e-05,2.482019226590637e-06,1.2422596228134353e-05,8.11875634099124e-06,-0.01254759170114994
29:37:686823,4.1595853872422595e-06,2.8935082809766755e-06,2.0379238208079187e-07,6.251500508369645e-07,-2.9272266601765295e-06,-0.04849635437130928,1.3723161828238517e-05,1.987108771572821e-05,2.383156788710039e-05,3.444229514570907e-05,4.50743391411379e-06,-0.012436957098543644
29:37:787554,3.880977601511404e-06,2.610723868201603e-06,1.939818616847333e-07,5.809022241010098e-07,-2.7439650693850126e-06,-0.04855809360742569,-7.742311572656035e-05,-3.5202658182242885e-05,-1.7715761714498512e-05,2.120715544151608e-05,3.034303881577216e-05,-0.012335097417235374
29:37:888284,3.7812772006873274e-06,2.642389063112205e-06,2.3282774463950773e-07,4.99877216952882e-07,-2.62470894085709e-06,-0.04861947149038315,-6.36376571492292e-05,-2.8753864171449095e-05,-7.177527550084051e-06,-4.120515768590849e-06,2.972007860080339e-05,-0.012262561358511448
29:37:989116,3.4441802654328058e-06,2.673547669473919e-06,1.6826983539885987e-07,4.912960207548167e-07,-2.4844366635079496e-06,-0.048680298030376434,-9.089348168345168e-05,-4.33532586612273e-05,-7.191279109974857e-06,3.2391558306699153e-06,3.1928637326927856e-05,-0.01215345785021782
29:38:089666,3.0993198834039504e-06,2.8320639557932736e-06,1.181675912675928e-07,5.594247340923175e-07,-2.363861540288781e-06,-0.04874064028263092,-7.223115972010419e-05,-1.4675581951451022e-05,-3.4119618703698507e-06,1.5760137102915905e-05,1.5752513718325645e-05,-0.012050745077431202
29:38:190362,2.7386254259909038e-06,2.9056072889943607e-06,1.287199040689302e-07,5.486733130055654e-07,-2.1702039703086484e-06,-0.04880053550004959,-6.694772309856489e-05,-3.4906120163213927e-06,4.718109266832471e-06,1.5343670384027064e-05,2.670228059287183e-05,-0.011964920908212662
29:38:290924,2.42024384533579e-06,2.8999170353927184e-06,7.398068824215898e-09,4.6050490709603764e-07,-2.016237431234913e-06,-0.04885999113321304,-3.0607148801209405e-05,-6.423628292395733e-06,-1.532877649879083e-05,-5.893683692193008e-07,3.013061359524727e-05,-0.011883682571351528
29:38:391663,1.796356286831724e-06,2.6663753942557378e-06,-9.636026021553334e-08,3.588581876101671e-07,-1.9078506738878787e-06,-0.04891893267631531,-0.00010145713167730719,-5.4987918701954186e-05,-1.4766301319468766e-05,-1.3829414456267841e-05,2.3002643501968123e-05,-0.011774054728448391
29:38:492479,1.4061484989724704e-06,2.6704581159719964e-06,-2.2422831591484282e-07,2.615147423057351e-07,-1.84107159384439e-06,-0.04897739365696907,-0.0001124804257415235,-3.194866076228209e-05,-4.3560215999605134e-05,-1.9881699699908495e-05,1.570210042700637e-05,-0.011672251857817173
29:38:593210,1.0869670177271473e-06,2.7707287699740846e-06,-2.248059018938875e-07,2.2009783151588636e-07,-1.711072400212288e-06,-0.049035392701625824,-8.740683551877737e-05,-2.5793526219786145e-05,-1.4990622730692849e-05,-9.046977538673673e-06,2.5287656171713024e-05,-0.011585838161408901
29:38:693793,9.57119027589215e-07,3.174689254592522e-06,-2.302738408843652e-07,2.1092715485337976e-07,-1.6050225895014592e-06,-0.04909294843673706,-3.609972191043198e-05,5.566272739088163e-05,1.771052848198451e-05,8.848738616507035e-06,2.7235388188273646e-05,-0.011527293361723423
